Negative,"RT @benshapiro: BTW, I cannot stand John Kasich. But he did well tonight. Which makes me slightly nauseous. #GOPDebate",
Neutral,"Oh they are real and even have the same hair, sorta.  They are all @realDonaldTrump 
#GOPDebate  https://t.co/mTQdsDGPEb",
Positive,If you are one to complain about America's corrupt 2 party system - you better not complain about Trump's threat last night #Vote #GOPDebate,
Negative,"So,@realDonaldTrump  is now whining because questions posed were not fair. #whinybaby #notpresidential #GOPDebate",
Negative,.@realDonaldTrump might've shot himself in the foot losing the support of women with this behavior http://t.co/JA96Jes4oU #GOPDebate,
Neutral,Trump whines about tough questions; 'Megyn behaved very nasty to me' http://t.co/jylEVqSzRr #GOPDebate #Election2016,
Negative,"RT @hiphughes: ""America is stupid. Mexico is really smart. Elect me or you're stupid too."" ~Donald Trump #GOPDebate",
Negative,@realDonaldTrump is a breath of fresh air but increasingly careless and generic. Long road to the #WhiteHouse; could get stale #GOPDebate,
Negative,.@realDonaldTrump: Now some of the people you would least expect are calling me up and apologizing. #Hannity #GOPDebate,
Negative,"RT @bree_mars: So about that ""pledge""...I'll just leave this right here. @realDonaldTrump @RandPaul @RonPaul @DanScavino #GOPDebate http://äó_",
Negative,"Donald #Trump: great television, horrible statesmanship. @realDonaldTrump #GOPDebate And don't call me a ""hater"" because I am not. #Sad",
Positive,I am not the biggest @megynkelly fan in the world. (Or Fox in general) but I really enjoyed her question to Trump about women #GOPDebate,
Neutral,"RT @DaciaLJohnson: So, who do you think won the #GOPDebate? So far @TCPalm polls shows @realDonaldTrump at 50%: http://t.co/4atgYTWh8T httpäó_",
Negative,RT @michelleeeers: It's really hard to believe Donald Trump wasn't created by God as a work of satire #GOPDebate,
Positive,I wish we could see Kasich vs #BernieSanders for the presidency. The actual issues &amp; ideas might come out. #GOPDebate Didn't watch it.,
Negative,RT @kyaecker: Love to hear an apology from @megynkelly to @realDonaldTrump for dragging the debate into the toilet #gopdebate,
Negative,"@moe67 Oh I'm sure it did. Headlines this morning ""#GOPDebate winners weren't #Trump or Jeb"" Shocker  Boring BB show w Derrick  #BB17",
Negative,Could @FoxNews be any more blatant about their dislike for @realDonaldTrump? I dislike him BUT this was an uneven playing field.#GOPDebate,
Negative,"RT @feministabulous: Remember when Trump didn't apologize for calling women ""'fat pigs"" ""dogs"" and ""disgusting animals""? 
http://t.co/QgwM5äó_",
Negative,Advice to #GOP candidates in the order they finished 7th place Ted Cruz more of same take more of the clock time #gopdebate #tcot #p2,
Negative,"RT @TheDemocrats: Marco Rubioäó»s tax plan is pure 80s: 
äÊï taxes for working families 
äÊñ taxes for those at the top. 
#OMGOP #GOPDebate http:äó_",
Negative,FOR SHIT'S SAKE... TURN ON THE TV AND IT WAS STILL ON FOX FROM THE #GOPDebate AND ALL I SEE IS PEOPLE GOBBLING @realDonaldTrump 'S KNOB.,
Neutral,"RT @danholler: Cruz hit unconstitutional executive actions, #PlannedParenthood, religious liberty and Iran deal in final answer. #GOPDebate",
Negative,"RT @HellBlazeRaiser: @FoxNews @megynkelly @BretBaier court @realDonaldTrump to boost their ratings, but try to undermine him at the #GOPDebäó_",
Positive,"RT @DLoesch: Cruz, Rubio led the night tonight. #GOPDebate",
Neutral,Donald #Trump visited the border. John #Kasich attended a gay wedding. Q: Which man is braver? #GOPDebate #LowBar,
Negative,"Trump tanked, so you ignore every single other candidate?? #txot #ccot #GOPDebate",
Neutral,Ted Cruz with Sean Hannity After the #GOPDebate http://t.co/uIAoTVyd8Z,
Negative,Waiting for the internet to do a mash-up of @realDonaldTrump's #GOPDebate highlights &amp; @RaeSremmurd's Up Like Trump: https://t.co/sZQBYrQwwz,
Positive,"Women always call men pigs. If #Trump calls them a dog they should shut up, hypocrites @realdonaldtrump @megynkelly #GOPDebate #tcot #tlot",
Negative,RT @bengeesaman: Trump answers every question with an insult that is completely off topic. _ôÖ‰ #GOPDebate,
Positive,@realDonaldTrump @FoxNews so much fun watching the GOP/FOX circus implode. #GOPDebate,
Neutral,"Check it out!
https://t.co/36CvqAYkjo
https://t.co/qetdTD8hCz
https://t.co/m3B39R61y8
@realDonaldTrump
#GOPDebate http://t.co/EY2marGcQo",
Negative,"To make it easier for you younger folks to understand...
@realDonaldTrump's douchebaggery game is on FLEEK!
#GOPDebate #whatadick",
Negative,RT @socknstocks: I feel like trump's hair is enough to tell u he doesn't have a handle on things #GOPDebate,
Negative,"I was looking forward 2 a fair &amp; substantive #GOPDebate what i got was 3 Trump hating,libeRino Jeb luvin gop estab butt kissin tabloid filth",
Negative,Trump should become host of Fox News... maybe I'd actually watch it. Stand-up comedy at its finest #GOPDebate,
Neutral,"RT @RexHuppke: John Kasich admits going to a gay wedding.
He will be missed.
#GOPDebate",
Negative,"An illegal alien can be deported 5 X, make it back into the country, kill an American woman, but Trump can't call someone a dog. #GOPDebate",
Positive,Rubio actually answering a question about immigration. Color me impressed #GOPDebate,
Negative,"Unlike John Kasich, I do not recognize and/or accept the @USSupremeCourt ruling on Marriage Equality #GOPDebate",
Positive,"RT @MattyIceAZ: To be fair, Marco Rubio has a point. Tougher immigration laws might have prevented his parents from getting in. #GOPDebate",
Negative,I just noticed that Rubio's ears are huge. #GOPDebate,
Positive,RT @TeamMarcoNY: .@marcorubio is the LEADER we need to save this country and the American Dream! #GOPDebate #TeamMarco http://t.co/gC1hKxJAäó_,
Positive,#GOPDebate #DonaldTrump all the way. Time to fix Obama's mess.,
Neutral,"vicenews: Here's what happened at last night's #GOPDebate. Yes, realDonaldTrump was there: http://t.co/5Sgveo7r8n http://t.co/ASdsfke513",
Neutral,"ABC's @WNTonight Ignores 5 p.m. #GOPDebate, @CBSEveningNews Omits @CarlyFiorina's Line on Trump http://t.co/D0F07gyeT4",
Positive,@realDonaldTrump thank u for ur support of Single Payer HC last night at the #GOPDebate. I hope ur supporters agree in it also! #obamacare,
Negative,Watching realDonaldTrump burn bridges to The WhiteHouse #Bernie2016  #GOPDebate http://t.co/6bJ5TjNLIu,
Negative,RT @captdope: Lessons learnt. Women must have babies. Education dumb. War good. Obama Stupid. Fuck immigrants. Trump Smartz. No healthcare äó_,
Negative,"TaylorTwo9: RT WayneDupreeShow: Disagree all you want
#GOPDebate was hit job on realDonaldTrump and calculated muäó_ http://t.co/AuhlNZa3Ww",
Negative,"Lourack1: RT RollingStone: Fox News targeted Donald Trump at the #GOPDebate, but can Republicans call off the smugäó_ http://t.co/AuhlNZa3Ww",
Neutral,captain_landon: Preview of Donald Trump tonight at the #GOPDebate (Vine by CaseyBake16) https://t.co/dilFAHWpSz http://t.co/AuhlNZa3Ww,
Negative,"RT @OhsnapItsJenni: I think by calling @megynkelly a bimbo, &amp; generally denigrating her, @realDonaldTrump proved her concern about misogynyäó_",
Negative,restorereality: Fuck ya Donald Trump you rocked #GOPDebate smoking all those pathetic career politicians! Keep up äó_ http://t.co/AuhlNZa3Ww,
Negative,"Trump sycophants want to know what @megynkelly's ""hidden agenda"" was last night. Answer is simple: it's called a vagina. #GOPDebate",
Positive,Tea4TeXs: RT CNN: No one eclipses realDonaldTrump at #GOPDebate: http://t.co/nzR6p3CKW9 via CNNPolitics äó_ http://t.co/AuhlNZa3Ww,
Positive,"RT @JimMerrillNH: John Podhoretz on #GOPDebate says @marcorubio ""Emerges as the Party's Brightest Star""  http://t.co/zJMbDCitz7 #nhpolitics",
Negative,"@PostGraphics @FactTank Rate of speech can indicate confidence.Too fast, a swindler;too slow,unprepared #GOPDebate http://t.co/Fs7R705Es9",
Neutral,RT @13_band: #Trump out for blood at #GOPdebate.  Entertaining fight _ôÖ‰ lol http://t.co/sdocEkueBL,
Negative,RT @patriotmom61: Did you know? Rick Santorum on Donald Trump and Donald Trump on Blue Collar Conservatives https://t.co/duUPR696nr #GOPDebäó_,
Neutral,"It looks like most reaction to Donald Trump was ""YOU CAN'T SAY THAT (he's right but) YOU CAN'T SAY THAT!"" #GOPDebate",
Negative,@realDonaldTrump was an incredibly unprofessional bitch who broke down the moment he realized everything was going wrong for him.#GOPDebate,
Negative,Trump proved he's a Trojan Horse &amp; running 3rd party which NO ONE should support #tcot #GOPDebate #ccot,
Negative,"#AmericasGotFailent      ""@TheDemocrats: #GOPDebate is looking a lot like this: http://t.co/yqR5yBMolFäóù #TrumpEffectäóù",
Negative,RT @GABRIELPTA: @gotapoint @UrbnConservativ @peddoc63 @tedcruz was it me or did #GOPDebate try to minimize #TedCruz talking time? Everyone äó_,
Neutral,Preview of Donald Trump tonight at the #GOPDebate (Vine by @CaseyBake16) https://t.co/aWLgcPKqgL,
Negative,"@RealAlexJones @libertytarian @JakariJax @LeeAnnMcAdoo Wether @realDonaldTrump is a trojan horse or not, is he worth a punt? #GOPDebate",
Negative,RT @ThePatriot143: Rosie Oäó»Donnell To Donald Trump: 'Try Explaining That 2 UR Kids': Like Explaining They Have 2 MOMs? #GOPDebate  http://täó_,
Positive,Fuck ya Donald Trump you rocked #GOPDebate smoking all those pathetic career politicians! Keep up the great work!!! http://t.co/NVOMySTNvs,
Negative,.@RealDonaldTrump Saw his shadow at #GOPDebate so he'll be with us for another six weeks.,
Neutral,RT @DLoesch: Kasich closing remarks. His dad was a mailman btw #GOPDebate,
Positive,"I thought #GOPDebate was good, despite @realDonaldTrump grandstanding. @BenCarson2016 really brought logic to back to the campaign table.",
Negative,"Republican debate: Trump was garbled, incoherent äóñ but dominant http://t.co/jJhTkyoVmL #gopdebate",
Positive,"I missed the #GOPDebate, but I'm amazed that Trump is somehow considered in the lead.
https://t.co/Qzmg96pf75",
Negative,RT @JimSterling: Donald Trump. Literally a five-headed dragon. #GOPDebate,
Neutral,Rubio wants to get rid of Dodd Frank? TF? #GOPDebate,
Positive,"@DanScavino Rick Santorum ranks #13 in GOP field on Twitter mentions over last 60min
#gopdebate
https://t.co/F687D6Objl
#potus2016",
Negative,RT @ayeedxnny: It's shocking that there are people out there who are supporting Donald Trump's ideas on running the country  cmon he's a joäó_,
Negative,RT @jjauthor: Now if only @realDonaldTrump will go after ISIS and Democrats like he does Rosie O'Donnell &amp; the @foxnews moderators! #GOPDebäó_,
Positive,RT @someecards: 16 of the funniest reactions to last night's inadvertently hilarious GOP debate. http://t.co/nKWjLscECM #GOPDebate http://täó_,
Negative,"RT @cenkuygur: My 5 year-old son saw @realDonaldTrump on TV and said, ""Dad, the clown is on TV!"" #GOPDebate",
Negative,"RT @GeneMcVay: #GOPDebate Was not a debate, it was a full fledged attack against Trump followed by more attacks on Trump. 2008 &amp; 2012 AGAIN.",
Negative,"The Republican Party wakes up with a huge hangover, a splitting headache and no idea why it's in bed with Donald Trump. #GOPDebate #RSG15",
Positive,"RT @guypbenson: Good Rubio answer on immigration, invoking unfairness of system to those who play by the rules. #GOPDebate",
Negative,"RT @KateAronoff: ""I had the good sense to leave Atlantic City."" Back off Jersey, Trump. Back. the. fuck. up. #GOPDebate",
Neutral,"Rush: ""Trump was reactive. Played by the rules. Trump was still Trump."" #GOPDebate #tcot",
Positive,"FrankLuntz LOL he probably likes loser candidates like McCain, Romney &amp; Bush! #Trump2016 won #GOPDebate hands downäó_ http://t.co/zQphlSqDUn",
Negative,"RT @WayneDupreeShow: 2nit's Q&amp;A was a turkey shoot. Kelly and Wallace totally emptied their clips going after @realDonaldTrump 
Was Sad!
äó_",
Negative,"FrankLuntz LOL sham focus group, a bunch of Bush/RNC plants! #Trump2016 won #GOPDebate hands down! http://t.co/zQphlSqDUn",
Negative,So @realDonaldTrump attacks anyone that doesn't agree with him??? Isn't that what Obama does. #GOPDebate #tcot,
Negative,"RT @jangajentaan: Trump: I have no time for political correctness
#GOPDebate",
Positive,#GOPDebate @RealAlexJones did ted cruz make a name for himself after saying americans deserve to know the truth,
Neutral,Incredibly important points. #GOPDebate #Trump #presidentialdebate  https://t.co/kXIb7LvlTw,
Negative,"So how long before Donald Trump gets distracted by a different shiny object? #Squirrel 
I felt embarrassed for my nation during #GOPDebate",
Negative,RT @chrissiefit: If I tap my heels together 3 times will Donald Trump go away forever? #BigBeautifulDoor #GOPDebate http://t.co/M2Ua3a3VK9,
Negative,Donald Trump is the first person I've heard frame misogyny as a time management issue.  #GOPDebate,"[37.79332217, -122.26560164]"
Negative,The Clowns performed well in last night's circus. With Donald Trump as the Ring Master #GOPDebate #GOPClownCar,
Positive,proud of the @GOP field after #GOPDebate Took tough questions and most cases knocked them out of the park. @JohnKasich @marcorubio my favs,
Negative,RT @SereDoc: So Trump uses the GOP stage as he wants but reserves the right to destroy GOP chances in 2016 at any time? Great GOP leadershiäó_,
Negative,I donäó»t feel like Rubio answered the question about small businesses. #GOPDebate,
Negative,"@FrankConniff I'm confused. Was ""It's clobberin' time"" something said in #FantasticFour or by Trump in the #GOPDebate?",
Positive,"äóì@OutnumberedFNC: .@JedediahBila ""I want to put someone in [office] that I don't want to have to worry about."" #GOPDebateäóù then..#Trump2016",
Negative,RT @kesgardner: Trump: I have used the laws of this country to rip other people off. And I'm awesome for doing it! Or words to that effect.äó_,
Negative,"Twitter hype ranks down GOP 60min:
1 Kasich -3
2 Santorum -1
3 Bush -1
#GOPDebate
https://t.co/F687D6Objl
#potus2016",
Positive,#FairandBalanced wasn't the case in the #GOPDebate. @realDonaldTrump was treated unfairly. He will make up for it soon. #outnumbered,
Positive,"RT @kayleighmcenany: Marco Rubio is so presidential. He's articulate, bright, and authentic #GOPDebate",
Negative,"Limbaugh says @realDonaldTrump ""reactive"" &amp; too inside the rules. #GOPDebate",
Positive,RT @ChuckNellis: Ted Cruz might have only gotten 3 or 4 at bats but he hit the ball hard each try he got. He did EXCELLENT. #GOPDebate,
Positive,"@FrankLuntz LOL he probably likes loser candidates like McCain, Romney &amp; Bush! #Trump2016 won #GOPDebate hands down! Next President = Trump!",
