Positive,"RT @sallykohn: I think @megynkelly won #GOPDebate!  Hard hitting questions of concern to majority of voter, not just fringe GOP base.
#Me_�_",
Negative,"@AmbitiousPaul ""our skin does not make us who we are.. It's our brain""... How is that a sellout? #GOPDebate",
Negative,RT @DWStweets: Final thoughts from the #GOPDebate tonight _�� the Republican Party is out of touch and out of date. http://t.co/tueGrpP46M,
Negative,"RT @Writeintrump: #GOPDebate After Party Update:  Rubio, Cruz, and Bush are huddled in the corner speaking Spanish. I think they're plottin_�_",
Negative,RT @LilaGraceRose: .@megynkelly Abortion is never medically necessary. Why are you touting @PPact talking points in question to @ScottWalke_�_,
Neutral,RT @LeoKapakosNY: BREAKING: President Obama and VP Biden closely watching the #GOPDebate http://t.co/jsmiznWhJQ,
Neutral,Abortion is a talking point in the #GOPDebate since #PPSellsBabyParts,
Negative,The real nerd fun is fact checking the #GOPDebate http://t.co/UN2cj2Dotj,
Negative,RT @tnyCloseRead: Santorum just compared #SCOTUS's marriage ruling to Dred Scott. Here's why that analogy is nonsense: http://t.co/xjzdnXdM_�_,
Positive,"RT @FredZeppelin12: Priceless. @CarlyFiorina cleans Chris Matthew's clock post-debate. This woman is a contender
#GOPDebate
#GoCarly
 h_�_",
Negative,@NPR RIP NILOY.  This is why #Islam ic #fundamentalists must die.  It's either them or normal humans.  #ISIS #IranDeal #GOPDebate,
Neutral,"RT @Dosta1: _��@DailyMail: The future First Family at the #GOPDebate? http://t.co/nMKFGAd4Ei http://t.co/IwWRPSnTpl_ѝ
_��_",
Neutral,"RT @georgehenryw: The Master of Useful Humor
#gopdebate #imwithhuck #gop #ccot #teaparty #tcot #makedclisten #wethepeople #uniteright
http_�_",
Negative,"RT @AmyMek: After this debate, my opinion changed the MOST about @foxnews, @megynkelly, @BretBaier &amp; Chris Wallace! Utterly Disappointed_�_#G_�_",
Positive,RT @tedcruz: A great #GOPDebate discussing issues important to the American people: https://t.co/WeMKfA9vLN Join our fight: https://t.co/xV_�_,
Negative,"#GOPDebate #Hillary2016 I share some sentiments, I have some favorites on #GOP side, but I have no enthusiasm, don't want to vote for any.",
Neutral,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. _��__���  #GOPDebate  #GOPDebates,
Negative,hadiyah: Rand Paul rocking that Wet and Wavy. Ooh Kill'em! #GOPDebate,
Negative,"RT @sethanikeem: @PhaedraBonewits #GOPDebate SPOILER ALERT: A rich, white guy tells the country how he's going to help other rich, white gu_�_",
Neutral,Anybody get some free tacos last night? #GOPdebate,
Negative,hadiyah: Jen Bush looks like an Art Teacher for an inner city school and everyday his car gets vandalized.  #GOPDebate,
Negative,hadiyah: Lets see Jeb Bush try to solve a Common Core math problem. #GOPDebate,
Negative,"hadiyah: Bruh, Ben Carson is boring AF! He need to punch Trump in the face so he can get in the game. #GOPDebate",
Negative,hadiyah: Somebody needs to get the water off the stage before Trump and Paul start tossing drinks at each other. #GOPDebate,
Neutral,#BlackLivesMatter sho is silent @ #GOPDebate  https://t.co/JodJLgG2yY,
Neutral,hadiyah: So when do we get to police brutality and black lives? I bet Ben Carson gets that question. That's IF they even ask it. #GOPDebate,
Negative,"@kesgardner Agreed. Still, he's the one everyone is talking about. #mystified #GOPDebate",
Negative,RT @pattonoswalt: Donald Trump's views on immigration are based solely on the first 8 minutes of SCARFACE. #GOPDebate,
Positive,Rightly so Frank. Rightly so. #GOPDebate  https://t.co/32CFasI17d,
Negative,"Maybe if we should paying attention to every little thing #DonaldTrump sez....he's not a novelty anymore!
#GOPDebate #GOPClownCar",
Negative,RT @fightfor15: Total number of mentions of Min Wage in tonight's Rep debate: ZERO http://t.co/Vd2oBzdjgj #GOPDebate #FightFor15 http://t.c_�_,
Neutral,RT @ColorOfChange: Or better said: http://t.co/mXxHGYMb2a #KKKorGOP #GOPDebate,
Negative,"RT @billmaher: Ben Carson doubts HIllary will be the Dem nominee?? Ben, do you still have your brain-cutting tools? And a mirror? OK, lie d_�_",
Negative,Trump's lead shows just how low the Bar is for GOP Nomination &amp; speaks to Base approval of their elected leaders! #GOPDebate #UniteBlue #P2,
Negative,same old tiresome #gop #tcot BS The #Republican Debate: There He Blows http://t.co/Sff0jUexUx #gopdebate // #Sanders2016,
Negative,@pharris830 @Shareaholic That's too extreme and violates the First Amendment #GOPDebate,"[40.60348769, -73.99338713]"
Positive,#Winning #CruzCrew _��_ Keep It Up! #TedCruz2016 #GOPDebate  https://t.co/uR7q4KjRfx,
Negative,Here's why it was so frustrating to watch the #GOPDebate as a woman http://t.co/sPe1VvGuy7 via @HuffPostWomen,
Negative,(cont)#GOPDebate  Losers:  Rand @RandPaul (too combative and mean) and @realDonaldTrump (the fix was in)  Biggest Loser: FoxNews credibility,
Negative,"RT @imraansiddiqi: Jeb Bush - ""I'm gonna have to earn this.""
-Said no Bush, ever.
#GOPDebate",
Negative,RT @megynkelly: .@RealBenCarson:  There is no such thing as a politically correct war #GOPDebate,
Neutral,"RT @Anergo_Teacher: Imagine a #Trump Administration dealing with a US-Russia crisis.
WWIII #GOPDebate",
Neutral,RT @ThePatriot143: You Don't have to support Trump to realize that every question was delivered in a Backhanded manner #GOPDebate http://t._�_,
Positive,"RT @ChristiChat: #WakeUpAmerica
@SheriffClarke I Agree!
@CarlyFiorina is a FORCE!
#TCOT
#SisterPatriots
#Carly2016
#GOPDebate http://t.c_�_",
Negative,"RT @HippieLily: How @_shannonrose17_ and I are dealing with the #GOPDebate _�Ɋ these are the republicans, America http://t.co/tlZ8rK7jr7",
Neutral,"RT @ChronFalkenberg: ""We do not project power from bankruptcy court. We're borrowing a million dollars a minute."" Rand Paul. #GOPDebate",
Neutral,DCSoljaGurl: Fact checking (for those just recovering from last night's #DrinkingGame #GOPDebate ) _�_ http://t.co/AuhlNZrEO4,
Positive,"Ok, @tyeblue makes me giggle _�Ɋ #Guuuurrrl #GOPdebate https://t.co/4JKa5BUHXv",
Negative,"RT @daveweigel: I believe that the phrase ""If I am the nominee, I will not run as an independent"" was uttered. #GOPDebate",
Positive,RT @MrGeorgeWallace: The other candidates are stayin' pretty calm considering they assume Dr. Carson's gonna mug them at some point. #GOPDe_�_,
Positive,RT @nerdist: Trump's really great in Orange is the New Orange #GOPDebate,
Negative,RT @andreafed: @Deb_Libby Half the Republican base has dementia. They probably found it riveting (when not confusing the TV w/the toaster)._�_,
Neutral,RT @a_fruen: .@HillaryClinton as she watches this train wreck #GOPDebate http://t.co/LEMIJfkdXx,
Neutral,RT @NinjaEconomics: What are the best drinking games for the #GOPDebate tonight?,
Negative,"RT @pattonoswalt: Wait, does Rand Paul want to marry a gun? Not saying that's a deal-breaker for me, but still... #GOPDebate",
Neutral,'Is Joe Flacco elite' sign crashes Republican debate...Still no one knows. http://t.co/YPQvOMX5Ne #NFL #GOPDebate,
Negative,"RT @ChrchCurmudgeon: I'd vote for a hologram of Calvin Coolidge moonwalking across the stage right about now.
#GOPDebate",
Negative,"RT @TheFriddle: Trump: Mexico!!!
Rubio: Majority of illegals aren't Mexican.
That's what grandstanding vs understanding real issue looks _�_",
Negative,"The #GOPDebate was like a super crappy cage fight of blustering, bumbling, old wrinkled-up tuckus clinchers without the cage.",
Negative,"RT @Norsu2: Rand Paul could drop out of top 10 w dreadful, petulent debate. Fiorina moves up #gopdebate #tcot",
Negative,RT @weeklystandard: .@realDonaldTrump is looking more like Bernie Sanders - on the issues http://t.co/bzKnuXxObk #GOPDebate http://t.co/dxx_�_,
Negative,"RT @daveweigel: The official debate line-up from L-R: Loser, Loser, Loser, Loser, Classy, Loser, Loser, Loser, Loser, Loser. #GOPDebate",
Neutral,"RT @JHoganGidley: ""We've got a clip from Mike Huckabee that was the number 1 dial clip of the ENTIRE 2 hours,"" @FrankLuntz. #GOPDebate http_�_",
Negative,#GOPDebate madness last night. DNC this morning.... #Guuuuurrrrlllll http://t.co/QkKPnkx0c4,
Negative,RT @YoungBLKRepub: Just saying. #GOPDebate http://t.co/zqcAONpaKj,
Negative,RT @ThePatriot143: Hey @Foxnews can you let us Rep digest the #GOPDebate before you allow Debbie Wasserman Schultz to TRASH ALL OUR GOP htt_�_,
Positive,"#Trump2016 #GOPDebate The Illuminati want him out, but he will win the same http://t.co/2kVlxWB9Kd http://t.co/zyCvnY4NOq",
Negative,"RT @JimFKenney: Hey @ChrisChristie -- if you want to check out the Constitution, it's right here in Philly. I'll keep the bridge open for y_�_",
Negative,"""@FoxNews web stream and mobile app fail during #GOPDebate_ѝ _�_ Why am I not surprised? http://t.co/tkpEsoOEZT",
Negative,RT @roseperson: @TheDailyEdge @kharyp Jeb Bush promised families the fallen troops won't have died in vain. How about victims of gun violen_�_,
Negative,"RT @whoisbenchang: The #GOPDebate as theater, made-for-TV (&amp; web) drama, (and, duh) reality TV, via @CharlesMcNulty @latimes http://t.co/lT_�_",
Negative,"RT @natycar74: http://t.co/wrmBJKVhNr.Candidate.Mentioned.Inequality! Not, one!!! #GOPDebate",
Positive,"RT @PamelaGeller: LOVE CRUZ! ""If you join ISIS you are signing  your death warrant."" Go Ted go! Anyone that joins ISIS loses their citizens_�_",
Positive,RT @americansunited: Blog: God made a cameo appearance in last night's #GOPDebate. We're sure there will be more to come. http://t.co/01llp_�_,
Negative,RT @hilcox18: Donald Trump is Drunk Uncle #GOPDebate http://t.co/fcn61e8e3w,
Positive,RT @jonmcclellan: Watch @TedCruz strong closing statement at the #GOPdebate: Video: https://t.co/kQlgCBaV7p #CruzCrew,
Negative,"RT @thesuperficial: ""Hey, guys. Women are allowed to vote.""
""WHAT?""
""That's impossible!""
""Build a wall around their uterus!""
""Ronald Reagan_�_",
Neutral,RT @STrimel: No one summed it up better than #BernieSanders. #GOPDebate  https://t.co/jL65PKp3Ua,
Negative,"Retrospect #gopdebate USA needs someone #conservative, confident,respectfully listens, not arrogant @rushlimbaugh says @Fiorina @Kasich",
Negative,@maureenjohnson based on your Tweets I'm slightly thankful I skipped the #GOPDebate yesterday evening,
Negative,"@hardball_chris Hey Chris, did you file a workman's claim after @CarlyFiorina smashed you last night? #GOPDebate #tcot @hardball",
Negative,@realDonaldTrump ur complaining so much about being targeted but do u think that when ur president u won't be targeted? #GOPDebate,
Neutral,Last night the GOP faced up to the Yellow Peril... @theclementlime watched so you don't have to https://t.co/rOfWhAOX6G #GOPDebate,
Negative,which is NOT fair and balanced #GOPDebate,
Negative,"RT @PrestonMitchum: Dear Scott Walker:
How are you ""pro-life"" if you would let a woman die rather than receive an abortion?
#GOPDebate #_�_",
Negative,"LOL! D@%m straight! Unbelievable the sexist, misogynistic &amp;
racist tones. Repugnant sad state of affairs. #GOPDebate https://t.co/awBmpTMpUm",
Negative,RT @bazecraze: Ted Cruz looks like someone put a suit on a sigh. #GOPDebate,
Neutral,.@ObamaAgenda @BaracksBackers Um..During the #GOPDebate. DERP!,
Negative,"RT @adillard4: Unlike #GOPDebate we'll talk race, activism #BlackLivesMatter #fergusonsyllabus #takeitdown #BTWAM on #UmichChat @ 1 http://_�_",
Negative,"RT @RepublicanPunk: GOP has 0 candidates who deleted 30,000 subpoenaed emails. #GOPDebate #ReadyForHillary",
Positive,Usa is waking up!! #GOPDebate,
Neutral,RT @feministabulous: I grew up the poorest. Vote for me. #GOPDebate,
Positive,"@realDonaldTrump treated @RandPaul like the little gnat he is.
#GOPDebate #tcot #trump #MakeAmericaGreatAgain #GoTrump",
Neutral,RT @CarmenSpinDiego: @Dreamdefenders and other black activist censored on @instagram after #gopdebate http://t.co/m6aFfsKJmC,
Neutral,RT @SouthernHomo: Me as a moderator at the #GOPDebate http://t.co/URnKZ69fNx,
Negative,RT @JohnGGalt: Looks like Fox News needs to be taken out back. #GOPDebate #MakeAmericaGreatAgain,
Negative,"RT @hunterwalk: If men could become pregnant, whoooo wheeee, these answers would be different #GOPDebate",
Negative,Remember this bullshit when picking a president #GOPDebate. #stupid #marines http://t.co/HhSotdZXiL,
Negative,RT @cavaticat: I didn't watch the #GOPDebate last night so today I got to wake up still liking myself and humanity in general.,
Positive,"RT @NaughtyBeyotch: RT @AllenWestRepub ""Twitter declares @CarlyFiorina the #GOPDebate winner �_"" http://t.co/lX0RkaHzMQ",
Negative,"After the #GOPDebate, it's the only jam that seems appropriate. @taylorswift13 @kendricklamar #BadBlood #music #np http://t.co/f2Ul333eXo",
Negative,"Caller on the Rush Limbaugh show:""I have lost all respect for Fox News."" #FoxNews #GOPDebate",
Neutral,"RT @SFSK8rGrrl: I Won! (Did You?)
#F2B @JChurchRadio @fadernauts #GOPDebate https://t.co/IylGGDhzEJ",
Negative,RT @nerdist: Trump constantly looks like he's trying to push out a fart. #GOPDebate,
Neutral,RT @moneyries: The second most-retweeted presidential candidate Tweet of the #GOPDebate https://t.co/rybdNPfypW,
Negative,These boys imagine themselves in the Oval Office? God help us all. #GOPdebate #debate #houseofcards,
Neutral,RT @megynkelly: .@realDonaldTrump: I think the big problem this country has is being politically correct #GOPDebate,
Negative,Oh and the absolute disrespect of @POTUS by the GOP candidates in the #GOPDebate was DISGUSTING!,
Negative,Shame on #FoxNews making FIRST Primary Debate all about THEM #RatingsBonanza THEY win VOTERS lose. #GOPDebate #TCOT https://t.co/Gs5eoDhvHu,
Neutral,"RT @DonnieWahlberg: I love seeing the #StraightOuttaCompton movie preview during the #GOPDebate!
Will have seen both in the next 24 hours!",
Positive,"RT @ChronFalkenberg: ""The military is not a social experiment. The purpose of the military is to kill people and break things."" Huckabee sa_�_",
Negative,Fact checking (for those just recovering from last night's #DrinkingGame #GOPDebate ) http://t.co/8iBAcPcs7D,
Neutral,#GOPDebate: Fox News tries to dump the #Trump. http://t.co/MuSxkU53Ol http://t.co/2Ha71jFRp1,
Negative,"""This was more of an inquisition than it was a debate"" says Sen Graham about Fox News moderators questioning @realDonaldTrump at #GOPDebate",
Negative,"Didn't like #ScottWalker before the debates, like him even less now. #GOPDebate",
Negative,Keep trying but it ain't working. Ppl saw through your focus groups &amp; @FoxNews last night. #GOPDebate  https://t.co/FyXcFnWEdp,
Positive,Amazing! Marco Rubio schools @ChrisCuomo on when life begins: https://t.co/PrKLk6X4Ji #ProLife #GOPDebate #TCOT,
Negative,"RT @StudyingLiberty: The man who wants to take on Iran, Russia, and China can't even handle a few tough debate questions by Megyn Kelly. #G_�_",
Negative,"Interesting stuff: Pundits/analysts say FOX asked good questions, caller just now on talk radio said he ""lost respect"" for FOX. #GOPDebate",
