"id","tweet_id","candidate","name","tweet_created","tweet_location","user_timezone","retweet_count","text"
"21650","ID708093770374328320","Donald Trump","Casey Zimmer","03/10/2016 19:54","Missouri, USA","none","2","RT @GarrusJake: It sounds even more innocuous than it reads, judge for yourself #Trump #Election2016 #GOPDebate #MichelleFields https://t.c"
"21651","ID708105202654523392","Donald Trump","Noisy Majority","03/10/2016 20:40","California, USA","none","29","RT @voteTrumpyes: It's almost Time for the #GOPDebate!! Donald Trump will have a Great Night!! #VoteTrump https://t.co/twBuToDKkO"
"21652","ID708109509584027648","Ted Cruz","Kyle Murphy","03/10/2016 20:57","null","Pacific Time (US & Canada)","0","Every time Cruz smiles, it's like Shaq shooting a free throw #GOPDebate"
"21653","ID708104649866252288","Donald Trump","Natalie R. Collins","03/10/2016 20:37","Utah, USA","Mountain Time (US & Canada)","6","RT @BrentMcCluskey: 2:1 odds that Trump talks about the size of his hands again during tonight's #GOPDebate... Any takers? https://t.co/cEG"
"21654","ID708106459050016768","Donald Trump","isobel.lowther","03/10/2016 20:45","new york city usa ","Quito","5","RT @NancyWonderful: IMAGINE U S has 2 BILLIONAIRE friends #trump #Hillary 4 Pres.. BOTH under @FBI investigation #MADDOW https://t.co/LCBb2"
"21655","ID708109808679915520","Donald Trump","Ben Spradlin","03/10/2016 20:58","East Tennessee","Eastern Time (US & Canada)","0","No handshake from #trump to #littlemarco.  #throwinshade #GOPDebate #CNNDebate"
"21656","ID708105680654217216","Donald Trump","Madeline Feig","03/10/2016 20:42","Seattle, WA","Pacific Time (US & Canada)","146","RT @TheOnion: Where Donald Trump Stands On The Issues https://t.co/S2OdYJZBFi #GOPDebate https://t.co/SHguUZ2l7y"
"21657","ID708104367879168000","Donald Trump","EnragedNY","03/10/2016 20:36","NY","Atlantic Time (Canada)","5","RT @atlaswon: #Trump is running for.. lets see if we can help them #TrumpTrain (CNN pundit) to #MakeAmericaGreatAgain   #GOPDebate  LETS GO!"
"21658","ID708016352674521088","Donald Trump","Hughes 4 WH PressSec","03/10/2016 14:47","USA","none","12","RT @scottienhughes: Serious last night but smiling as today is #GOPDebate day Miami! Will #Trump get 2 talk policy? @wolfblitzer @CNN https"
"21659","ID708110125991665664","Donald Trump","Donna Dishman","03/10/2016 20:59","null","Pacific Time (US & Canada)","0","#Trump is moving like an old man. #GOPDebate"
"21660","ID708109220466405376","Donald Trump","Rhonda Maner Owens","03/10/2016 20:56","Hartselle, Alabama","Central Time (US & Canada)","35","RT @VickiGP1: Malignant And Psychopathic Donald Trump? Expert Studies 600 Hours Of #Trump Footage #GOPDebate #FLPrimary   https://t.co/Im"
"21661","ID708022215552475136","Donald Trump","Brian D Moore","03/10/2016 15:10","null","none","5","RT @Saint_Obama: So in Donald Trump's world it's ok to harass & bruise reporters because you think they are not friendly to your campaign? "
"21662","ID708072279201034240","Donald Trump","let there be light","03/10/2016 18:29","California, USA","none","68","RT @ChristiChat: Shame on #MittRomney! His actions made his wife look like an ass  #Trump2016 #GOPDebate #TCOT   https://t.co/KMH8N09MkT"
"21663","ID708042285041065984","Ted Cruz","StopTheMadness","03/10/2016 16:30","null","none","59","RT @peddoc63: My Friends we have a choice! Democrats favorite deal maker or Ted Cruz! #ChooseCruz #CruzCrew #Pjnet #GOPDebate https://t.co/"
"21664","ID708104846042402816","Donald Trump","Josh Centers","03/10/2016 20:38","Tennessee","Central Time (US & Canada)","17","RT @darth: candidates all backstage feasting on trump steaks and drinking trump wine rn   #GOPDebate"
"21665","ID708099536166658048","Donald Trump","KSM","03/10/2016 20:17","Richmond, VA","Central Time (US & Canada)","10","RT @JessicaChasmar: Whether the ""yank"" happened or not, #Trump has condoned violence at his rallies and needs to be confronted on it tonigh"
"21666","ID708021867202875393","Donald Trump","St_O 4 TED CRUZ","03/10/2016 15:09","SOUTH EAST FL","Eastern Time (US & Canada)","5","So in Donald Trump's world it's ok to harass & bruise reporters because you think they are not friendly to your campaign? Really? #GOPdebate"
"21667","ID708109817634791424","Donald Trump","Steve Earle","03/10/2016 20:58","null","Eastern Time (US & Canada)","56","RT @whignewtons: Trump only candidate who doesn't bow his head or close his eyes for moment of silence for Nancy Reagan. #GOPDebate"
"21668","ID707941854348595202","Marco Rubio","Barbara Niedergerke","03/10/2016 09:51","Missouri, USA","Central Time (US & Canada)","87","RT @AlexConant: NEW: @MarcoRubio talks to @hughhewitt on eve of Thursday's #GOPDebate https://t.co/2zNyb9NJyh"
"21669","ID707980333778481152","Donald Trump","Edward Shultz","03/10/2016 12:23","Coralville, IA","none","0","Donald Trump will destroy the competition tonight in the #GOPDebate on @CNN . Its obvious that he is the nominee okay @MittRomney"
"21670","ID708006218413965312","Donald Trump","Chief Ridiculous","03/10/2016 14:06","null","Pacific Time (US & Canada)","11","RT @nepafortrump: @DanScavino @realDonaldTrump GET YOUR TICKETS (VIP Seating SOLD OUT) #GOPDebate #TeamTrumpPA https://t.co/cAjemldxaM http"
"21671","ID708054764756422656","Donald Trump","AmericanAnswers.org","03/10/2016 17:19","Texas (AAorg2020@gmail.com)","Central Time (US & Canada)","85","RT @tgradous: #Trump Has The Lowest Favorability Ratings EVER For a Frontrunner https://t.co/HDXsoYyS5o #GOPDebate #NeverTrump https://t.c"
"21672","ID708068506437341184","Donald Trump","Lincoln","03/10/2016 18:14","?Anti-Death Penalty Advocate?","none","3","RT @Terrence_CFP: Video: Black Man Punched In Face At #Trump Rally https://t.co/m5txOWWIDr via @thinkprogress #GOPDebate"
"21673","ID708021691964891136","Ted Cruz","Charlotte P","03/10/2016 15:08","Massachusetts, USA","none","89","RT @DarleneHBrook: New Gallup Poll Shows #TedCruz W/ Highest #GOP Favorable Rating https://t.co/XLqNl9kP9L #GOPDebate #1A #2A #CruzCrew htt"
"21674","ID708106446530076672","Donald Trump","Deb","03/10/2016 20:45","null","none","16","RT @PatriotByGod: #GOPDebate If Trump were not running and Jeb was in his spot the RNC would not allow these types of debates & structure. "
"21675","ID708108986462052353","Donald Trump","Val kudirka","03/10/2016 20:55","Portland, OR","none","1","#GOPDebate Trump's or Drumph's rallies are getting way to alike with what went on in Nuremberg!"
"21676","ID708104157190705152","Donald Trump","Justice Milk","03/10/2016 20:36","null","none","0","#gopdebate #Trump #MemeHistory #lol #lmfao #lmao #donaldtrump  TheVulgarPuppy @YouTube  https://t.co/SSfNVkMQMa https://t.co/OByJV8ceLm"
"21677","ID708110039152599040","Donald Trump","LuF","03/10/2016 20:59","Missouri, USA","Central Time (US & Canada)","0","Trump is already pissed. #GOPDebate"
"21678","ID708105520771506176","Ted Cruz","Mary Smelser","03/10/2016 20:41","Dallas, TX and Prague, OK","Central Time (US & Canada)","12","RT @Night_Owler_: #CruzCrew #CruzUnited #GOPDebate   Cruzs Path to Victory: The Math and Science https://t.co/3sFwoctHTU"
"21679","ID708057804830085120","Ted Cruz","WhiteWizard","03/10/2016 17:31","Kali Yuga","Pacific Time (US & Canada)","11","RT @N1K0LAK1: #Disturbing!!!! Watch Ted Cruz coach his family through a campaign ad shoot. #CruzCrew #TedCruz #GOPDebate https://t.co/MJHmf"
"21680","ID707924655311626240","Donald Trump","DG","03/10/2016 08:42","Here and there","Pacific Time (US & Canada)","0","What are the odds Trump shows up for tonight's #GOPDebate as a hundred foot hologram on a throne?"
"21681","ID708107108030423040","Ted Cruz","Tara L Rollins","03/10/2016 20:47","null","none","59","RT @peddoc63: My Friends we have a choice! Democrats favorite deal maker or Ted Cruz! #ChooseCruz #CruzCrew #Pjnet #GOPDebate https://t.co/"
"21682","ID707999457275547648","Marco Rubio","Kristen Alarcon","03/10/2016 13:39","San Antonio, Texas ","Central Time (US & Canada)","3","RT @SuzieMarcy: I stand with @marcorubio in tonight's #GOPDebate VOTE EARLY! VOTE for MARCO RUBIO! VOTE EARLY! #FLPrimary #FloridaPrimary"
"21683","ID708109288594673665","Marco Rubio","mike avila","03/10/2016 20:56","Miami ","Quito","0","Rubio gets by far the loudest cheer here at the Univ of Miami. Not surprising considering this is his backyard. #GOPdebate"
"21684","ID708109888329687040","Donald Trump","Summer Sharp","03/10/2016 20:58","Texas","Central Time (US & Canada)","12","RT @GottaLaff: #GOPDebate Moment of silence for Nancy Reagan: #Trump kept his eyes open, saw others had theirs closed, closed his, opened t"
"21685","ID708106943781597184","Donald Trump","Daniel","03/10/2016 20:47","null","Tijuana","69","RT @WayneDupreeShow: Caller 5  from Pittsburgh -Close to 50K have switched to GOP to support Trump  Call in ? 202 470 6738  https://t.co/cS"
"21686","ID708044002847694848","Marco Rubio","Patricia L.Danielson","03/10/2016 16:36","Columbia Heights Minnesota","none","240","RT @marcorubio: Get ready Hialeah: come rally w/ me tonight before the next #GOPDebate! Space is limited, RSVP now: https://t.co/FlA1DB4H3S"
"21687","ID708098737650814976","Donald Trump","Ann Cauley","03/10/2016 20:14","null","Central Time (US & Canada)","192","RT @immigrant4trump: The American people are DONE with career politicians ""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt"
"21688","ID708108235543334912","Donald Trump","Lisa Wood Shapiro","03/10/2016 20:52","Brooklyn, NY","Atlantic Time (Canada)","178","RT @igorvolsky: Trump vows to repeal Obamacare, which means 129 million Americans with pre-existing conditions could lose their coverage #G"
"21689","ID708093288419565568","Donald Trump","The Great M","03/10/2016 19:52","null","Alaska","1","RT @MissMandi00: Should we take bets on which #Trump shows up tonight? The milder version or the whiney, got his panties in a knot version!"
"21690","ID708106600305655809","Donald Trump","Bill Viola","03/10/2016 20:45","New York, USA","Eastern Time (US & Canada)","39","RT @mVespa1: So, is anyone going to ask Trump about this tonight? https://t.co/DsS6uQCnAi #tcot #GOPdebate"
"21691","ID708085076484038656","Ted Cruz","#RubioRepublican","03/10/2016 19:20","null","Atlantic Time (Canada)","0","Ted Cruz voted with Dems to weaken national security! https://t.co/5Hgxy6Et01 #FLprimary #Flapol #sayfie #GOPDebate https://t.co/jS2JqgMxp1"
"21692","ID708105000111755264","Donald Trump","Randy Laundry","03/10/2016 20:39","United States","none","17","RT @darth: candidates all backstage feasting on trump steaks and drinking trump wine rn   #GOPDebate"
"21693","ID708104147069849601","Donald Trump","Justice Milk","03/10/2016 20:35","null","none","0","#gopdebate #Trump #MemeHistory #lol #lmfao #lmao #donaldtrump  TheVulgarPuppy @YouTube  https://t.co/SSfNVkMQMa https://t.co/1bBqBgThc5"
"21694","ID707804795453775872","Donald Trump","TBI/PTSD/22+1??TRUMP","03/10/2016 00:46","null","Central Time (US & Canada)","39","RT @nepafortrump: #TeamTrumpPA JOIN US at #GOPDebate WATCH' PARTY TONIGHT (Wilkes Barre Pa) =FEW SEATS REMAIN: https://t.co/cAjemldxaM http"
"21695","ID708106593326342144","Marco Rubio","Randy Prine","03/10/2016 20:45","null","Central Time (US & Canada)","21","RT @sierraclub: ICYMI: Newsweek -- ""South Florida Is Sinking. Where Is Marco Rubio?"" https://t.co/A2Nq2vRcWr | #GOPDebate | Answer: AWOL"
"21696","ID708103592943689728","Donald Trump","Kate","03/10/2016 20:33","Cleveland-ish","Eastern Time (US & Canada)","1","#GOPDebate drinking game: Drink every time Trump says ""believe me."" Under no circumstances, however, should you actually believe him."
"21697","ID708109713049722880","Marco Rubio","Maggie","03/10/2016 20:58","null","none","7","RT @LawlessPirate: Rubio is like, ""what am I even doing up here?"" #GOPDebate"
"21698","ID708092351424495616","Donald Trump","Linda Suhler, Ph.D.","03/10/2016 19:49","God Bless America!","Arizona","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"21699","ID708077067137449984","Ted Cruz","Julie pitman","03/10/2016 18:48","null","none","23","RT @OCAmericans: Cruz Hires Major Insider Neal Bush Who Has been Investigated for Fraud. Hires Prostitutes & Thats OK? #GOPdebate https://t"
"21700","ID708086439158751232","Donald Trump","BLCM","03/10/2016 19:25","California, USA","none","0","@FoxNews @CNN could someone ask #Trump what he will do to help oilfield hands that lost jobs do to #POTUS Iran deal? #GOPDebate"
"21701","ID708086513548926976","Donald Trump","dianarama","03/10/2016 19:25","West Side","none","0","@RichardJDalton I'll give Trump Penis Updates throughout #GOPDebate"
"21702","ID708097743869218816","Donald Trump","Joan Abbondondolo","03/10/2016 20:10","null","none","192","RT @immigrant4trump: The American people are DONE with career politicians ""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt"
"21703","ID707973185266778112","Donald Trump","Marilyn T","03/10/2016 11:55","RT'S about RUSH endorsed by me","Central Time (US & Canada)","0","@whovian15 @Michaelcware4 I would bet on the fact #trump finally gave the whole $6 mil to #veterans before tonight's #GOPDebate scared of ??"
"21704","ID708108891918307328","Donald Trump","Debbie Owens","03/10/2016 20:54","null","none","5","RT @LiberalMmama: This is supposed to be joke but I'll bet $ Trump says it before week's out!  #GOPDebate #NeverTrump  https://t.co/gHefYu2"
"21705","ID708107004011802624","Donald Trump","Colin Moreshead","03/10/2016 20:47","Tokyo","Irkutsk","0","So it's not just me. I tuned in at 8:30, like, ""Well I must be having a stroke, and Trump hasn't even started talking yet."" #GOPDebate"
"21706","ID708036137508413440","Donald Trump","Mari Olsdatter","03/10/2016 16:05","Portland, OR (ory GUN)","none","17","RT @LanceSilver1: #TRUMP #TCOT #CCOT #GOPDEBATE  #Terrorist Groups Intensify Targeting of #Children for #Jihad https://t.co/Y4X49DLVvH http"
"21707","ID708101792106553344","Donald Trump","Lori Griffin","03/10/2016 20:26","Bay, Arkansas","Central Time (US & Canada)","1","RT @TKUEFFER: Please @CNN get tough and ask Trump the hard questions and demand a viable answer about the REAL issues facing our country! #"
"21708","ID707958550312562688","Donald Trump","Aguila Freedom","03/10/2016 10:57","null","Pacific Time (US & Canada)","0","Sorry late reply @_CFJ_  had some calls to take... yes, this is when Trump missed the #GOPDebate gave EXCUSE he was doing for the ""veterans"""
"21709","ID708086128646164481","Donald Trump","M. Harry Ballsych","03/10/2016 19:24","null","none","0","Amy Lindsay yells for Trump! #Election2016 #Trump2016 #GOPDebate https://t.co/lg9WnmLCVR"
"21710","ID708051961988276224","Donald Trump","Bill Viola","03/10/2016 17:08","New York","none","1","Utterly disgraceful! #Trump withheld medical care from sick infant because he was mad at his family https://t.co/VrUvZW4bm9 #GOPDebate"
"21711","ID708095658427850753","Donald Trump","Maureen McKnight","03/10/2016 20:02","Fla","none","38","RT @WayneDupreeShow: Caller 24 from ARK  - CAIR news conf today was establishment hit on Trump  Call in ? 202 470 6738  https://t.co/cSgpDM"
"21712","ID707969922425602050","Donald Trump","Paul Michaud","03/10/2016 11:42","NB Canada","none","0","@CNN @jaketapper Hope the issue of violence at #Trump rallies is included in tonight's #GOPDebate. He doesn't encourage peace or tolerance."
"21713","ID708107003911020544","John Kasich","Jules","03/10/2016 20:47","Brooklyn, NY","none","0","The pre debate talk is basically like who is gonna be mean to who tonight and will Kasich also be mean #GOPDebate"
"21714","ID708109434396999682","Marco Rubio","Ari Behar","03/10/2016 20:56","null","none","19","RT @guypbenson: Rubio crowd in South Florida. #GOPDebate"
"21715","ID708109947884544000","John Kasich","Seth Millstein","03/10/2016 20:59","Oakland, CA","Tehran","1","Kasich always puts his hand just slightly too low on his torso when they're singing the Star-Spangled Banner #GOPDebate"
"21716","ID708020475088216064","Donald Trump","Ron 4-CRUZ ??","03/10/2016 15:03","Montgomery County PA","none","19","RT @jesie_ann: If Trump doesn't get asked about his campaign manager tonight the moderators aren't doing it right. #GOPDebate"
"21717","ID708097073263091712","Marco Rubio","Stephen Hann","03/10/2016 20:07","null","London","0","#CNNDebate #GOPDebate It's so over for Super Marco.  Rubio won't be taking his love to town."
